transaction_id,sale_date,store_id,customer_id,sku_id,units,net_revenue,discount_amount,cost,channel,campaign_id
T0003227,2026-03-28,ST017,C00211,SKU008,1,75.26,0.0,28.0,Store,CMP019
T0003228,2026-03-28,ST003,C00246,SKU042,3,81.43,4.68,39.0,Store,
T0003229,2026-03-29,ST017,C00249,SKU038,1,142.46,0.0,53.0,Store,CMP001
T0003230,2026-03-29,ST003,C00052,SKU017,2,210.89,12.12,101.0,Store,
T0003231,2026-03-29,ST014,C00187,SKU016,2,202.75,0.0,96.0,Store,
T0003232,2026-03-29,ST020,,SKU021,1,28.98,0.0,10.5,Store,
T0003233,2026-03-29,ST004,C00042,SKU050,1,91.08,0.0,33.0,Ecom,
T0003234,2026-03-29,ST014,C00203,SKU039,1,110.56,6.66,55.5,Store,
T0003235,2026-03-29,ST015,C00121,SKU028,1,61.82,0.0,28.0,Store,
T0003236,2026-03-29,ST017,C00218,SKU027,1,68.54,0.0,25.5,Store,
T0003237,2026-03-29,ST013,C00226,SKU049,1,81.98,0.0,30.5,Store,
T0003238,2026-03-29,ST015,C00269,SKU007,1,56.3,0.0,25.5,Store,
T0003239,2026-03-30,ST005,C00148,SKU014,1,115.58,0.0,43.0,Ecom,
T0003240,2026-03-30,ST013,C00105,SKU012,2,204.29,0.0,76.0,Store,
T0003241,2026-03-30,ST003,C00050,SKU030,1,72.86,0.0,33.0,Store,
T0003242,2026-03-30,ST006,C00058,SKU019,1,103.9,13.32,55.5,Store,
T0003243,2026-03-30,ST014,C00129,SKU017,1,100.6,6.06,50.5,Store,
T0003244,2026-03-30,ST019,C00012,SKU033,1,79.7,9.72,40.5,Ecom,
T0003245,2026-03-31,ST001,C00113,SKU002,1,31.82,3.12,13.0,Store,
T0003246,2026-03-31,ST008,C00177,SKU045,1,56.58,0.0,20.5,Store,
T0003247,2026-03-31,ST020,C00086,SKU008,1,77.28,0.0,28.0,Store,
T0003248,2026-03-31,ST009,,SKU005,1,52.64,2.46,20.5,Store,
T0003249,2026-03-31,ST019,,SKU007,1,56.3,0.0,25.5,Store,
T0003250,2026-03-31,ST004,C00045,SKU034,1,113.52,5.16,43.0,Ecom,
T0003251,2026-04-01,ST013,,SKU042,2,69.89,0.0,26.0,Store,
T0003252,2026-04-01,ST017,C00296,SKU042,1,34.94,0.0,13.0,Store,
T0003253,2026-04-01,ST020,C00070,SKU004,1,49.68,0.0,18.0,Ecom,CMP018
T0003254,2026-04-01,ST011,C00049,SKU027,1,50.18,6.12,25.5,Ecom,
T0003255,2026-04-01,ST001,,SKU028,1,75.26,0.0,28.0,Store,
T0003256,2026-04-01,ST014,C00087,SKU013,1,85.54,0.0,40.5,Store,
T0003257,2026-04-02,ST006,C00213,SKU048,1,52.42,6.72,28.0,Store,
T0003258,2026-04-02,ST016,C00046,SKU036,1,132.48,0.0,48.0,Store,
T0003259,2026-04-02,ST019,C00300,SKU042,1,25.58,3.12,13.0,Store,
T0003260,2026-04-02,ST002,C00007,SKU008,1,55.78,3.36,28.0,Store,
T0003261,2026-04-02,ST006,C00100,SKU008,1,59.14,0.0,28.0,Store,
T0003262,2026-04-02,ST016,C00169,SKU040,1,22.08,0.0,8.0,Store,
T0003263,2026-04-03,ST020,C00084,SKU004,1,49.68,0.0,18.0,Ecom,
T0003264,2026-04-03,ST017,C00216,SKU015,2,244.61,0.0,91.0,Ecom,
T0003265,2026-04-03,ST018,C00079,SKU049,1,64.42,0.0,30.5,Store,
T0003266,2026-04-03,ST005,C00176,SKU010,1,88.7,0.0,33.0,Store,CMP020
T0003267,2026-04-03,ST006,C00035,SKU021,1,22.18,0.0,10.5,Ecom,
T0003268,2026-04-03,ST006,C00094,SKU007,2,101.59,6.12,51.0,Store,
T0003269,2026-04-04,ST018,C00134,SKU026,1,48.58,0.0,23.0,Ecom,
T0003270,2026-04-04,ST018,C00049,SKU017,1,106.66,0.0,50.5,Store,
T0003271,2026-04-04,ST001,C00205,SKU050,1,88.7,0.0,33.0,Store,
T0003272,2026-04-04,ST019,C00157,SKU028,1,55.1,6.72,28.0,Store,
T0003273,2026-04-04,ST009,,SKU047,3,187.27,18.36,76.5,Store,
T0003274,2026-04-04,ST004,C00097,SKU030,1,91.08,0.0,33.0,Store,
T0003275,2026-04-04,ST003,C00241,SKU014,1,89.78,5.16,43.0,Store,
T0003276,2026-04-04,ST005,C00116,SKU008,2,150.53,0.0,56.0,Store,
T0003277,2026-04-04,ST005,C00088,SKU042,2,69.89,0.0,26.0,Store,CMP020
T0003278,2026-04-04,ST008,C00126,SKU004,1,49.68,0.0,18.0,Store,
T0003279,2026-04-05,ST001,C00052,SKU007,1,68.54,0.0,25.5,Store,
T0003280,2026-04-05,ST018,C00016,SKU018,1,111.94,0.0,53.0,Store,CMP012
T0003281,2026-04-05,ST020,C00180,SKU020,2,44.16,0.0,16.0,Store,CMP024
T0003282,2026-04-05,ST003,C00141,SKU022,1,25.58,3.12,13.0,Store,
T0003283,2026-04-05,ST012,C00034,SKU013,2,213.84,9.72,81.0,Ecom,CMP010
T0003284,2026-04-05,ST005,C00048,SKU020,1,19.58,1.92,8.0,Store,CMP006
T0003285,2026-04-05,ST003,C00037,SKU043,1,34.22,0.0,15.5,Store,
T0003286,2026-04-05,ST009,C00090,SKU012,1,102.14,0.0,38.0,Store,CMP013
T0003287,2026-04-05,ST014,C00217,SKU038,1,111.94,0.0,53.0,Store,
T0003288,2026-04-05,ST018,,SKU025,1,43.3,0.0,20.5,Store,
T0003289,2026-04-06,ST007,C00119,SKU039,2,245.09,0.0,111.0,Store,CMP021
T0003290,2026-04-06,ST005,,SKU019,1,149.18,0.0,55.5,Store,
T0003291,2026-04-06,ST014,C00154,SKU013,1,75.82,9.72,40.5,Ecom,
T0003292,2026-04-06,ST009,C00053,SKU014,3,315.79,30.96,129.0,Ecom,
T0003293,2026-04-06,ST009,,SKU047,1,68.54,0.0,25.5,Store,
T0003294,2026-04-06,ST008,C00197,SKU047,3,211.14,0.0,76.5,Store,
T0003295,2026-04-07,ST015,C00012,SKU018,1,117.02,0.0,53.0,Store,CMP018
T0003296,2026-04-07,ST017,C00140,SKU040,2,41.09,1.92,16.0,Ecom,
T0003297,2026-04-07,ST008,C00217,SKU037,1,139.38,0.0,50.5,Store,
T0003298,2026-04-07,ST016,C00133,SKU026,1,57.96,5.52,23.0,Store,
T0003299,2026-04-07,ST019,C00070,SKU038,1,110.66,6.36,53.0,Ecom,CMP009
T0003300,2026-04-07,ST020,C00194,SKU042,1,34.32,1.56,13.0,Store,
T0003301,2026-04-08,ST020,C00009,SKU038,1,146.28,0.0,53.0,Ecom,
T0003302,2026-04-08,ST001,C00044,SKU028,2,137.09,13.44,56.0,Store,
T0003303,2026-04-08,ST001,C00269,SKU049,1,78.32,3.66,30.5,Store,CMP013
T0003304,2026-04-08,ST012,C00167,SKU027,1,70.38,0.0,25.5,Store,CMP024
T0003305,2026-04-08,ST001,,SKU044,1,48.38,0.0,18.0,Store,CMP024
T0003306,2026-04-08,ST007,C00189,SKU019,1,115.88,6.66,55.5,Store,
T0003307,2026-04-09,ST009,C00009,SKU021,1,26.96,1.26,10.5,Store,
T0003308,2026-04-09,ST008,C00024,SKU032,1,104.88,0.0,38.0,Ecom,
T0003309,2026-04-09,ST014,C00275,SKU005,1,43.3,0.0,20.5,Store,
T0003310,2026-04-09,ST002,C00124,SKU009,1,60.76,3.66,30.5,Store,
T0003311,2026-04-09,ST013,C00037,SKU020,1,21.5,0.0,8.0,Store,
T0003312,2026-04-09,ST008,C00287,SKU049,2,161.04,7.32,61.0,Store,CMP017
T0003313,2026-04-10,ST001,C00012,SKU047,2,137.09,0.0,51.0,Store,
T0003314,2026-04-10,ST020,,SKU022,2,71.76,0.0,26.0,Store,CMP010
T0003315,2026-04-10,ST017,C00251,SKU024,1,44.06,4.32,18.0,Store,
T0003316,2026-04-10,ST007,C00076,SKU025,1,45.26,0.0,20.5,Store,
T0003317,2026-04-10,ST010,C00133,SKU044,1,33.7,4.32,18.0,Ecom,
T0003318,2026-04-10,ST008,,SKU015,1,125.58,0.0,45.5,Store,CMP012
T0003319,2026-04-11,ST014,C00025,SKU006,1,48.58,0.0,23.0,Ecom,
T0003320,2026-04-11,ST010,C00237,SKU018,1,105.58,6.36,53.0,Ecom,CMP014
T0003321,2026-04-11,ST013,C00228,SKU016,1,129.02,0.0,48.0,Ecom,
T0003322,2026-04-11,ST018,C00254,SKU039,1,110.56,6.66,55.5,Ecom,
T0003323,2026-04-11,ST020,C00123,SKU018,3,400.68,38.16,159.0,Store,
T0003324,2026-04-11,ST012,C00236,SKU013,2,223.56,0.0,81.0,Ecom,
T0003325,2026-04-11,ST016,C00286,SKU025,1,56.58,0.0,20.5,Store,CMP005
T0003326,2026-04-11,ST016,C00042,SKU027,1,67.32,3.06,25.5,Store,
T0003327,2026-04-11,ST003,C00107,SKU021,1,23.18,0.0,10.5,Store,CMP019
T0003328,2026-04-11,ST002,C00293,SKU042,2,54.91,0.0,26.0,Store,
T0003329,2026-04-12,ST012,C00124,SKU047,2,140.76,0.0,51.0,Store,
T0003330,2026-04-12,ST011,C00188,SKU042,1,28.7,0.0,13.0,Ecom,
T0003331,2026-04-12,ST005,C00017,SKU027,1,68.54,0.0,25.5,Store,
T0003332,2026-04-12,ST015,C00293,SKU002,2,57.41,0.0,26.0,Ecom,CMP008
T0003333,2026-04-12,ST019,C00216,SKU049,1,60.02,7.32,30.5,Store,
T0003334,2026-04-12,ST019,C00161,SKU038,3,351.07,0.0,159.0,Store,
T0003335,2026-04-12,ST011,C00230,SKU033,2,178.85,0.0,81.0,Store,
T0003336,2026-04-12,ST010,C00048,SKU031,1,70.72,4.26,35.5,Store,
T0003337,2026-04-12,ST009,C00299,SKU047,1,65.48,3.06,25.5,Store,
T0003338,2026-04-12,ST020,C00069,SKU002,1,35.88,0.0,13.0,Store,
T0003339,2026-04-13,ST001,C00035,SKU034,1,115.58,0.0,43.0,Store,
T0003340,2026-04-13,ST001,C00096,SKU047,1,68.54,0.0,25.5,Store,
T0003341,2026-04-13,ST016,C00274,SKU044,1,49.68,0.0,18.0,Store,CMP002
T0003342,2026-04-13,ST007,C00193,SKU006,1,48.02,2.76,23.0,Ecom,
T0003343,2026-04-13,ST007,C00047,SKU036,1,94.46,11.52,48.0,Store,
T0003344,2026-04-13,ST010,C00002,SKU020,1,14.98,1.92,8.0,Store,CMP004
T0003345,2026-04-14,ST006,C00259,SKU047,1,53.86,0.0,25.5,Ecom,
T0003346,2026-04-14,ST018,C00209,SKU048,1,55.78,3.36,28.0,Store,
T0003347,2026-04-14,ST003,C00040,SKU014,1,94.94,0.0,43.0,Store,CMP012
T0003348,2026-04-14,ST007,C00215,SKU018,2,208.61,25.44,106.0,Store,
T0003349,2026-04-14,ST020,C00187,SKU034,1,118.68,0.0,43.0,Store,
T0003350,2026-04-14,ST011,C00030,SKU040,2,31.49,3.84,16.0,Ecom,
T0003351,2026-04-15,ST003,C00284,SKU011,3,235.15,0.0,106.5,Store,
T0003352,2026-04-15,ST004,C00092,SKU025,1,56.58,0.0,20.5,Store,
T0003353,2026-04-15,ST008,C00293,SKU020,1,22.08,0.0,8.0,Ecom,
T0003354,2026-04-15,ST018,C00198,SKU005,1,43.3,0.0,20.5,Ecom,
T0003355,2026-04-15,ST006,C00053,SKU020,1,16.9,0.0,8.0,Ecom,
T0003356,2026-04-15,ST008,C00053,SKU049,1,76.86,7.32,30.5,Store,
T0003357,2026-04-16,ST007,,SKU019,1,115.88,6.66,55.5,Store,CMP008
T0003358,2026-04-16,ST012,C00028,SKU024,3,149.04,0.0,54.0,Store,CMP007
T0003359,2026-04-16,ST010,,SKU019,1,117.22,0.0,55.5,Store,
T0003360,2026-04-16,ST002,C00209,SKU040,1,14.98,1.92,8.0,Ecom,
T0003361,2026-04-16,ST011,C00222,SKU030,1,72.86,0.0,33.0,Ecom,
T0003362,2026-04-16,ST004,C00095,SKU036,1,132.48,0.0,48.0,Ecom,CMP020
T0003363,2026-04-17,ST020,C00029,SKU018,1,146.28,0.0,53.0,Ecom,
T0003364,2026-04-17,ST004,C00054,SKU002,2,68.64,3.12,26.0,Store,
T0003365,2026-04-17,ST020,,SKU006,2,115.92,11.04,46.0,Store,
T0003366,2026-04-17,ST009,C00064,SKU009,1,81.98,0.0,30.5,Store,
T0003367,2026-04-17,ST005,C00256,SKU010,1,84.74,3.96,33.0,Ecom,CMP013
T0003368,2026-04-17,ST019,C00075,SKU050,1,72.86,0.0,33.0,Store,
T0003369,2026-04-18,ST003,,SKU048,1,61.82,0.0,28.0,Store,CMP021
T0003370,2026-04-18,ST012,C00068,SKU032,1,100.32,4.56,38.0,Store,CMP007
T0003371,2026-04-18,ST001,C00238,SKU003,2,83.33,0.0,31.0,Store,
T0003372,2026-04-18,ST005,C00285,SKU017,1,135.74,0.0,50.5,Store,CMP012
T0003373,2026-04-18,ST011,C00023,SKU012,1,74.78,9.12,38.0,Ecom,
T0003374,2026-04-18,ST001,C00265,SKU046,1,59.06,2.76,23.0,Store,CMP018
T0003375,2026-04-18,ST006,,SKU017,2,213.31,0.0,101.0,Store,
T0003376,2026-04-18,ST013,C00175,SKU045,1,50.18,4.92,20.5,Store,CMP003
T0003377,2026-04-18,ST019,C00201,SKU033,3,268.27,0.0,121.5,Ecom,CMP004
T0003378,2026-04-18,ST011,C00221,SKU041,2,46.37,0.0,21.0,Store,
T0003379,2026-04-19,ST017,C00196,SKU033,1,99.14,9.72,40.5,Store,
T0003380,2026-04-19,ST007,C00027,SKU025,1,45.26,0.0,20.5,Store,
T0003381,2026-04-19,ST019,C00051,SKU002,2,57.41,0.0,26.0,Store,
T0003382,2026-04-19,ST009,C00142,SKU031,1,91.16,4.26,35.5,Store,
T0003383,2026-04-19,ST019,,SKU040,1,17.66,0.0,8.0,Ecom,
T0003384,2026-04-19,ST009,C00166,SKU034,2,210.53,20.64,86.0,Store,CMP023
T0003385,2026-04-19,ST010,C00063,SKU005,1,38.38,4.92,20.5,Ecom,
T0003386,2026-04-19,ST008,C00288,SKU020,1,22.08,0.0,8.0,Ecom,
T0003387,2026-04-19,ST014,C00029,SKU031,2,149.95,0.0,71.0,Store,
T0003388,2026-04-19,ST013,,SKU032,1,93.02,9.12,38.0,Store,
T0003389,2026-04-20,ST017,C00170,SKU048,1,75.26,0.0,28.0,Store,
T0003390,2026-04-20,ST018,C00082,SKU043,1,32.74,0.0,15.5,Ecom,
T0003391,2026-04-20,ST004,C00126,SKU034,1,118.68,0.0,43.0,Store,
T0003392,2026-04-20,ST011,C00153,SKU028,1,58.46,3.36,28.0,Store,
T0003393,2026-04-20,ST016,,SKU033,3,335.34,0.0,121.5,Store,
T0003394,2026-04-20,ST016,C00295,SKU018,1,133.56,12.72,53.0,Store,
T0003395,2026-04-21,ST008,C00042,SKU023,3,128.34,0.0,46.5,Store,
T0003396,2026-04-21,ST011,C00258,SKU039,2,231.77,13.32,111.0,Store,CMP023
T0003397,2026-04-21,ST009,C00033,SKU006,2,123.65,0.0,46.0,Store,
T0003398,2026-04-21,ST006,C00062,SKU028,2,118.27,0.0,56.0,Store,
T0003399,2026-04-21,ST014,C00138,SKU017,1,106.66,0.0,50.5,Store,
T0003400,2026-04-21,ST012,C00160,SKU050,2,166.32,15.84,66.0,Store,
T0003401,2026-04-22,ST014,C00005,SKU016,2,202.75,0.0,96.0,Store,
T0003402,2026-04-22,ST017,,SKU012,1,102.14,0.0,38.0,Store,
T0003403,2026-04-22,ST011,C00080,SKU037,1,111.5,0.0,50.5,Store,CMP017
T0003404,2026-04-22,ST018,C00086,SKU048,1,55.78,3.36,28.0,Store,
T0003405,2026-04-22,ST017,C00026,SKU050,3,242.35,23.76,99.0,Store,
T0003406,2026-04-22,ST007,C00284,SKU013,1,89.42,0.0,40.5,Store,
T0003407,2026-04-23,ST008,C00270,SKU024,1,47.52,2.16,18.0,Store,CMP012
T0003408,2026-04-23,ST009,C00177,SKU027,1,68.54,0.0,25.5,Store,
T0003409,2026-04-23,ST014,C00207,SKU032,1,80.26,0.0,38.0,Store,
T0003410,2026-04-23,ST011,C00154,SKU048,1,61.82,0.0,28.0,Store,CMP023
T0003411,2026-04-23,ST017,C00079,SKU023,2,83.33,0.0,31.0,Store,
T0003412,2026-04-23,ST003,C00112,SKU023,1,34.22,0.0,15.5,Store,
T0003413,2026-04-24,ST011,C00082,SKU036,1,100.22,5.76,48.0,Store,CMP020
T0003414,2026-04-24,ST016,C00148,SKU042,2,71.76,0.0,26.0,Store,
T0003415,2026-04-24,ST001,C00043,SKU031,1,86.9,8.52,35.5,Ecom,
T0003416,2026-04-24,ST020,,SKU033,1,111.78,0.0,40.5,Store,CMP019
T0003417,2026-04-24,ST009,,SKU020,1,21.5,0.0,8.0,Store,
T0003418,2026-04-24,ST014,C00092,SKU018,1,111.94,0.0,53.0,Store,
T0003419,2026-04-25,ST019,C00228,SKU031,1,74.12,4.26,35.5,Store,
T0003420,2026-04-25,ST002,,SKU031,1,66.46,8.52,35.5,Store,CMP023
T0003421,2026-04-25,ST010,C00222,SKU015,1,90.64,5.46,45.5,Ecom,CMP014
T0003422,2026-04-25,ST006,C00299,SKU010,1,61.78,7.92,33.0,Store,
T0003423,2026-04-25,ST013,C00058,SKU045,1,55.1,0.0,20.5,Store,
T0003424,2026-04-25,ST002,,SKU043,1,32.74,0.0,15.5,Store,
T0003425,2026-04-25,ST008,C00135,SKU050,1,91.08,0.0,33.0,Store,
T0003426,2026-04-25,ST018,C00181,SKU031,3,212.15,12.78,106.5,Store,
T0003427,2026-04-25,ST009,C00139,SKU007,1,65.48,3.06,25.5,Store,
T0003428,2026-04-25,ST011,C00110,SKU042,1,28.7,0.0,13.0,Store,CMP005
T0003429,2026-04-26,ST012,C00299,SKU023,2,85.56,0.0,31.0,Store,
T0003430,2026-04-26,ST016,C00051,SKU024,1,47.52,2.16,18.0,Ecom,CMP017
T0003431,2026-04-26,ST009,C00100,SKU041,1,28.22,0.0,10.5,Store,CMP024
T0003432,2026-04-26,ST010,,SKU029,1,64.42,0.0,30.5,Ecom,CMP019
T0003433,2026-04-26,ST015,C00131,SKU041,2,43.85,2.52,21.0,Store,
T0003434,2026-04-26,ST008,C00179,SKU019,2,279.72,26.64,111.0,Store,
T0003435,2026-04-26,ST007,C00191,SKU032,2,158.69,9.12,76.0,Store,CMP015
T0003436,2026-04-26,ST020,,SKU025,1,56.58,0.0,20.5,Store,
T0003437,2026-04-26,ST002,,SKU049,2,121.51,7.32,61.0,Ecom,
T0003438,2026-04-26,ST009,,SKU037,1,123.62,12.12,50.5,Store,CMP017
T0003439,2026-04-27,ST004,C00080,SKU026,1,63.48,0.0,23.0,Ecom,
T0003440,2026-04-27,ST018,C00300,SKU050,1,65.74,3.96,33.0,Store,
T0003441,2026-04-27,ST007,C00123,SKU028,1,61.82,0.0,28.0,Store,
T0003442,2026-04-27,ST002,,SKU032,1,71.14,9.12,38.0,Store,
T0003443,2026-04-27,ST003,C00177,SKU014,2,189.89,0.0,86.0,Store,
T0003444,2026-04-27,ST007,C00159,SKU004,1,39.74,0.0,18.0,Store,
T0003445,2026-04-28,ST013,C00161,SKU044,1,44.06,4.32,18.0,Ecom,
T0003446,2026-04-28,ST003,C00012,SKU045,1,45.26,0.0,20.5,Ecom,
T0003447,2026-04-28,ST008,C00224,SKU024,2,90.72,8.64,36.0,Store,
T0003448,2026-04-28,ST001,C00176,SKU033,1,104.0,4.86,40.5,Store,CMP024
T0003449,2026-04-28,ST019,C00035,SKU017,1,99.38,12.12,50.5,Store,
T0003450,2026-04-28,ST014,,SKU038,2,223.87,0.0,106.0,Ecom,
T0003451,2026-04-29,ST006,C00086,SKU005,1,43.3,0.0,20.5,Store,
T0003452,2026-04-29,ST004,C00280,SKU038,1,146.28,0.0,53.0,Ecom,
T0003453,2026-04-29,ST010,C00164,SKU026,1,48.58,0.0,23.0,Store,
T0003454,2026-04-29,ST012,C00192,SKU045,1,56.58,0.0,20.5,Ecom,
T0003455,2026-04-29,ST004,,SKU034,2,216.72,20.64,86.0,Ecom,
T0003456,2026-04-29,ST011,C00231,SKU006,1,50.78,0.0,23.0,Store,
T0003457,2026-04-30,ST007,C00277,SKU036,1,94.46,11.52,48.0,Store,CMP024
T0003458,2026-04-30,ST010,,SKU050,2,139.39,0.0,66.0,Ecom,
T0003459,2026-04-30,ST009,C00085,SKU025,1,55.1,0.0,20.5,Store,CMP017
T0003460,2026-04-30,ST008,C00031,SKU021,2,57.96,0.0,21.0,Store,CMP006
T0003461,2026-04-30,ST013,C00261,SKU001,1,26.96,1.26,10.5,Store,
T0003462,2026-04-30,ST016,C00006,SKU003,3,122.76,5.58,46.5,Ecom,
T0003463,2026-05-01,ST008,C00074,SKU050,2,182.16,0.0,66.0,Store,CMP014
T0003464,2026-05-01,ST003,C00049,SKU041,1,23.18,0.0,10.5,Store,
T0003465,2026-05-01,ST017,C00154,SKU026,1,59.06,2.76,23.0,Store,
T0003466,2026-05-01,ST008,C00153,SKU043,1,40.92,1.86,15.5,Store,CMP014
T0003467,2026-05-01,ST004,C00206,SKU038,1,146.28,0.0,53.0,Store,
T0003468,2026-05-01,ST009,,SKU037,1,129.68,6.06,50.5,Store,
T0003469,2026-05-02,ST005,C00059,SKU022,2,63.65,6.24,26.0,Store,
T0003470,2026-05-02,ST018,C00192,SKU005,1,43.3,0.0,20.5,Store,CMP018
T0003471,2026-05-02,ST013,C00237,SKU030,1,88.7,0.0,33.0,Ecom,
T0003472,2026-05-02,ST003,C00204,SKU039,2,245.09,0.0,111.0,Store,
T0003473,2026-05-02,ST001,C00217,SKU009,1,81.98,0.0,30.5,Store,
T0003474,2026-05-02,ST012,C00073,SKU018,2,267.12,25.44,106.0,Store,CMP012
T0003475,2026-05-02,ST017,C00043,SKU020,1,21.5,0.0,8.0,Ecom,
T0003476,2026-05-02,ST011,C00174,SKU006,2,96.05,5.52,46.0,Ecom,
T0003477,2026-05-02,ST012,,SKU008,1,77.28,0.0,28.0,Ecom,
T0003478,2026-05-02,ST003,C00126,SKU010,1,64.94,7.92,33.0,Store,
T0003479,2026-05-03,ST019,C00297,SKU046,1,50.78,0.0,23.0,Ecom,
T0003480,2026-05-03,ST020,,SKU030,3,273.24,0.0,99.0,Store,
T0003481,2026-05-03,ST007,C00257,SKU003,1,34.22,0.0,15.5,Store,
T0003482,2026-05-03,ST005,C00196,SKU017,1,135.74,0.0,50.5,Store,
T0003483,2026-05-03,ST008,C00285,SKU049,1,84.18,0.0,30.5,Store,CMP013
T0003484,2026-05-03,ST004,C00207,SKU049,1,80.52,3.66,30.5,Store,
T0003485,2026-05-03,ST009,C00233,SKU015,1,122.3,0.0,45.5,Store,
T0003486,2026-05-03,ST016,C00117,SKU049,1,84.18,0.0,30.5,Store,
T0003487,2026-05-03,ST015,C00256,SKU022,2,57.41,0.0,26.0,Store,
T0003488,2026-05-03,ST001,C00274,SKU020,2,39.17,3.84,16.0,Ecom,
T0003489,2026-05-04,ST015,C00060,SKU047,1,56.3,0.0,25.5,Ecom,
T0003490,2026-05-04,ST010,C00233,SKU011,1,66.46,8.52,35.5,Store,
T0003491,2026-05-04,ST019,C00245,SKU046,1,50.78,0.0,23.0,Store,CMP002
T0003492,2026-05-04,ST019,C00231,SKU031,1,78.38,0.0,35.5,Store,
T0003493,2026-05-04,ST017,C00078,SKU037,1,123.62,12.12,50.5,Store,CMP017
T0003494,2026-05-04,ST001,C00006,SKU049,1,81.98,0.0,30.5,Store,
T0003495,2026-05-05,ST012,C00223,SKU048,1,70.56,6.72,28.0,Store,
T0003496,2026-05-05,ST014,C00068,SKU005,3,115.13,14.76,61.5,Store,
T0003497,2026-05-05,ST015,C00225,SKU029,1,63.68,3.66,30.5,Store,CMP021
T0003498,2026-05-05,ST019,C00115,SKU027,1,50.18,6.12,25.5,Ecom,CMP024
T0003499,2026-05-05,ST015,C00044,SKU005,1,42.8,2.46,20.5,Ecom,
T0003500,2026-05-05,ST004,C00215,SKU009,1,84.18,0.0,30.5,Ecom,
T0003501,2026-05-06,ST006,C00119,SKU019,1,117.22,0.0,55.5,Store,CMP005
T0003502,2026-05-06,ST019,C00195,SKU015,1,95.0,5.46,45.5,Ecom,
T0003503,2026-05-06,ST013,C00133,SKU037,2,271.49,0.0,101.0,Store,
T0003504,2026-05-06,ST005,C00276,SKU013,2,217.73,0.0,81.0,Store,
T0003505,2026-05-06,ST003,C00125,SKU009,1,67.34,0.0,30.5,Ecom,CMP013
T0003506,2026-05-06,ST009,C00285,SKU017,1,123.62,12.12,50.5,Ecom,
T0003507,2026-05-07,ST008,,SKU007,1,64.26,6.12,25.5,Store,
T0003508,2026-05-07,ST012,C00074,SKU023,1,42.78,0.0,15.5,Ecom,
T0003509,2026-05-07,ST014,C00068,SKU049,1,64.42,0.0,30.5,Ecom,
T0003510,2026-05-07,ST014,C00229,SKU036,1,101.38,0.0,48.0,Store,
T0003511,2026-05-07,ST019,C00128,SKU009,2,127.37,7.32,61.0,Store,CMP003
T0003512,2026-05-07,ST011,C00213,SKU036,3,283.39,34.56,144.0,Store,
T0003513,2026-05-08,ST018,C00248,SKU031,1,66.46,8.52,35.5,Ecom,
T0003514,2026-05-08,ST003,C00159,SKU017,1,105.44,6.06,50.5,Store,CMP004
T0003515,2026-05-08,ST019,C00059,SKU026,1,50.78,0.0,23.0,Store,CMP006
T0003516,2026-05-08,ST017,C00010,SKU001,1,28.22,0.0,10.5,Store,CMP016
T0003517,2026-05-08,ST003,C00076,SKU010,1,72.86,0.0,33.0,Store,CMP016
T0003518,2026-05-08,ST012,,SKU018,1,139.92,6.36,53.0,Store,
T0003519,2026-05-09,ST003,C00138,SKU004,1,39.74,0.0,18.0,Store,
T0003520,2026-05-09,ST001,,SKU050,1,80.78,7.92,33.0,Store,
T0003521,2026-05-09,ST002,C00204,SKU015,1,85.18,10.92,45.5,Store,
T0003522,2026-05-09,ST018,C00294,SKU013,3,227.45,29.16,121.5,Store,
T0003523,2026-05-09,ST008,C00204,SKU045,1,56.58,0.0,20.5,Ecom,
T0003524,2026-05-09,ST009,C00079,SKU022,1,33.38,1.56,13.0,Store,
T0003525,2026-05-09,ST018,C00052,SKU022,1,25.9,1.56,13.0,Store,CMP012
T0003526,2026-05-09,ST004,C00248,SKU037,1,139.38,0.0,50.5,Store,
T0003527,2026-05-09,ST019,,SKU009,2,134.69,0.0,61.0,Ecom,
T0003528,2026-05-09,ST005,C00077,SKU016,3,369.79,17.28,144.0,Ecom,
T0003529,2026-05-10,ST019,C00245,SKU042,1,25.58,3.12,13.0,Store,CMP004
T0003530,2026-05-10,ST012,C00040,SKU021,1,28.98,0.0,10.5,Store,
T0003531,2026-05-10,ST003,C00010,SKU019,2,231.77,13.32,111.0,Ecom,
T0003532,2026-05-10,ST010,C00159,SKU045,2,86.59,0.0,41.0,Store,
T0003533,2026-05-10,ST008,C00198,SKU038,1,133.56,12.72,53.0,Store,CMP018
T0003534,2026-05-10,ST003,C00295,SKU012,3,238.03,13.68,114.0,Store,
T0003535,2026-05-10,ST014,C00246,SKU046,1,48.58,0.0,23.0,Store,
T0003536,2026-05-10,ST007,C00156,SKU041,1,21.92,1.26,10.5,Store,
T0003537,2026-05-10,ST013,C00173,SKU024,2,96.77,0.0,36.0,Ecom,CMP017
T0003538,2026-05-10,ST002,C00293,SKU011,1,74.98,0.0,35.5,Store,CMP018
T0003539,2026-05-11,ST010,C00298,SKU009,2,128.83,0.0,61.0,Ecom,
T0003540,2026-05-11,ST019,,SKU019,1,122.54,0.0,55.5,Store,
T0003541,2026-05-11,ST005,C00208,SKU019,1,149.18,0.0,55.5,Store,CMP009
T0003542,2026-05-11,ST002,C00119,SKU015,1,96.1,0.0,45.5,Store,
